genero,title,specs,price,id,developer,anio
Action,Kyn,"['Single-player', 'Steam Achievements']",19.99,314560,Tangrin Entertainment,2015
Adventure,King's Quest: Season Pass,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",24.99,385721,The Odd Gentlemen,2015
Action,Funk of Titans,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",6.99,383750,A Crowd of Monsters,2015
Adventure,Airport Madness 4,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",9.99,387850,Big Fat Simulations Inc.,2011
Action,Rare Weapons Set B (The Kinugawa Crazies),"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",3.99,333814,Acquire Corp.,2015
Adventure,Whisper of a Rose: Strategy Guide,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2.99,333410,RosePortal Games,2015
Action,Zotrix,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",12.99,343280,ZeroBit Games,2015
Action,Transcendence,"['Single-player', 'Steam Workshop', 'Steam Leaderboards']",8.99,364510,Kronosaur Productions,2015
Strategy,Nobunaga's Ambition: Souzou Power Up Kit,"['Single-player', 'Downloadable Content', 'Steam Cloud']",20.99,344120,"KOEI TECMO GAMES CO., LTD.",2015
Action,Battle For The Sun,"['Single-player', 'Full controller support']",4.99,385700,Appsolutely Studios,2015
Action,SUPER DISTRO,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",0.99,364690,KITATUS STUDIOS,2015
Strategy,Nobunaga's Ambition: Souzou WPK(TC) - GAMECITY線上用戶登錄用序號,"['Single-player', 'Downloadable Content', 'Steam Cloud']",42.99,388700,"KOEI TECMO GAMES CO., LTD.",2015
Strategy,Legions of Steel - Soundtrack,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements']",0.99,388810,Studio Nyx,2015
Action,Nandeyanen!? - The 1st Sûtra,"['Single-player', 'Full controller support']",1.99,386090,Tchagata Games,2015
Action,Build 'n Bump,"['Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Includes level editor']",2.99,375790,Roppy Chop Studios,2015
Action,Battle of Empires : 1914-1918 - MP Pack 2,"['Multi-player', 'Co-op', 'Downloadable Content', 'Steam Workshop', 'Steam Cloud', 'Stats']",2.99,364020,Great War Team,2015
Adventure,Through Abandoned,['Single-player'],0.99,389270,Krutovig,2015
Strategy,Fantasy Grounds - Top Down Tokens - Heroic 6,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389912,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top Down Tokens - Prisoners and Slaves,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389914,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top Down Tokens - Vietnam Soldiers,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389913,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top Down Tokens - Dinosaurs,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389911,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top Down Tokens - Ratmen,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389915,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top Down Tokens - Elementals,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389917,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top-Down Tokens - Heroic 8,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389921,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top-Down Tokens - Heroic 7,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389920,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top-Down Tokens - More Monsters 2,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389922,"SmiteWorks USA, LLC",2015
Adventure,Blues and Bullets,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,378660,A Crowd of Monsters,2015
Simulation,Tropico 5 - T-Day,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",3.99,306392,Haemimont Games,2015
Strategy,Fantasy Grounds - Top Down Tokens - Steampunk,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389910,"SmiteWorks USA, LLC",2015
Strategy,Fantasy Grounds - Top Down Tokens - Demons,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",4.99,389916,"SmiteWorks USA, LLC",2015
Action,Way of the Samurai 4,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",24.99,312780,ACQUIRE Corp.,2015
Action,Scott in Space,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",4.99,385980,Ragiva Games e.K.,2015
Action,Island Defense,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",1.99,375850,Stereo7 Games,2015
Action,Call of Duty®: Advanced Warfare - X-Ray Personalization Pack,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",1.99,343596,"Sledgehammer Games,Raven Software",2015
Action,Call of Duty®: Advanced Warfare - Jackpot Personalization Pack,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",1.99,343599,"Sledgehammer Games,Raven Software",2015
Action,Call of Duty®: Advanced Warfare - Disco Personalization Pack,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",1.99,343597,"Sledgehammer Games,Raven Software",2015
Action,Call of Duty®: Advanced Warfare - Aces Personalization Pack,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",1.99,343598,"Sledgehammer Games,Raven Software",2015
Action,Way of the Samurai 4 - Iron Set,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",0.99,333812,Acquire Corp.,2015
Action,FEIST,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,327060,Bits &amp; Beasts,2015
Action,Scroll Set,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",0.99,333810,Acquire Corp.,2015
Action,Zenzizenzic,"['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']",9.99,327500,bitHuffel,2015
Adventure,9 Clues 2: The Ward,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,369420,Tap It Games,2015
Strategy,Quadle,"['Single-player', 'Full controller support', 'Steam Workshop']",7.99,384210,Gamesare,2015
Action,Terra Nova: Strike Force Centauri,"['Single-player', 'Steam Trading Cards']",5.99,368600,Looking Glass Studios,1996
Action,Time Clickers,"['Single-player', 'Steam Achievements']",Free,385770,Proton Studio Inc,2015
Action,RETSNOM,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,382920,Somi,2015
Action,Olympia Rising,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",4.99,295910,Paleozoic,2015
Action,The Talos Principle: Road To Gehenna,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud']",14.99,358470,Croteam,2015
Simulation,FSX: Steam Edition - McClellan-Palomar Airport (KCRQ) Add-On,"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",16.99,352200,SIM720,2015
Action,Nature's Zombie Apocalypse,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Full controller support', 'Stats']",12.99,378530,Aniode,2015
Adventure,Blues and Bullets - Digital Comic,['Single-player'],2.99,389970,A Crowd of Monsters,2015
Simulation,FSX: Steam Edition - East Frisian Islands Add-On,"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",16.99,352186,SIM720,2015
Simulation,FSX: Steam Edition - Granville Gee Bee Model Z Add-On,"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",19.99,379231,Alabeo,2015
Racing,Project CARS - Audi Ruapuna Speedway Expansion,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards']",5.49,334773,Slightly Mad Studios,2015
Adventure,Bosch's Damnation,"['Single-player', 'Steam Achievements']",11.99,337130,MDNA Games,2014
Strategy,Power of Love,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']",4.99,368710,Yang Sun,2015
Action,Yasai Ninja,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",1.99,372150,Recotechnology S.L.,2015
Adventure,Niko Through The Dream - Soundtrack,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",4.99,361500,Studio Paint,2015
Adventure,Stranded In Time,"['Single-player', 'Steam Trading Cards']",1.99,385150,"DQ Team,Hidden Hallow Studio",2015
Action,Vortex,"['Shared/Split Screen', 'Full controller support']",4.99,383530,Displace Media,2015
Action,Diadra Empty,"['Single-player', 'Steam Achievements', 'Stats', 'Steam Leaderboards']",5.99,284220,Frozen Orb,2015
Action,Paintball eXtreme,['Single-player'],1.99,387960,Play sp. z o. o.,2015
Adventure,Niko: Through The Dream,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",9.99,296550,Studio Paint,2015
Action,Executive Assault,"['Single-player', 'Multi-player', 'Co-op']",12.99,331500,Hesketh Studios,2015
Adventure,8-Bit Adventures - Soundtrack + Composer's Selection,"['Single-player', 'Downloadable Content']",4.99,387170,Critical Games,2015
Action,Rake,"['Single-player', 'Multi-player', 'Steam Trading Cards']",4.99,386880,Konsordo,2015
Adventure,The Hole Story,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",4.99,356730,"LearnDistrict Inc.,The Negatives",2015
Action,Fighties,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']",4.99,362810,PillowPigGames,2015
Simulation,FSX: Steam Edition - WACO YMF5 Add-On,"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",19.99,364329,Alabeo,2015
Racing,DRIFT 84,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']",2.99,381800,Reventador Games,2015
Adventure,Fort Defense - Bermuda Triangle,"['Single-player', 'Downloadable Content']",2.99,363351,Creobit,2015
Simulation,Expansion - Crusader Kings II: Horse Lords,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Trading Cards']",14.99,354330,Paradox Development Studio,2015
Simulation,FSX: Steam Edition - Piper PA-28-181 Archer II Add-On,"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",24.99,364322,Carenado,2015
Simulation,Content Pack - Crusader Kings II: Horse Lords,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Trading Cards']",5.99,354331,Paradox Development Studio,2015
Adventure,AR-K: The Great Escape,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",7.99,368890,Gato Salvaje S.L.,2015
Action,Predator/Prey Pack,"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",3.99,354427,NetherRealm Studios,2015
Action,Predator,"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",4.99,351550,NetherRealm Studios,2015
Simulation,Rocksmith® 2014 – Lynyrd Skynyrd - “Gimme Three Steps”,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,369779,Ubisoft - San Francisco,2015
Simulation,Rocksmith® 2014 – Lynyrd Skynyrd - “Tuesday’s Gone”,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,369778,Ubisoft - San Francisco,2015
Simulation,Rocksmith® 2014 – Lynyrd Skynyrd - “Call Me The Breeze”,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,369780,Ubisoft - San Francisco,2015
Simulation,Rocksmith® 2014 – Lynyrd Skynyrd Song Pack,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",7.99,369781,Ubisoft - San Francisco,2015
Adventure,Lost Lands: The Four Horsemen,"['Single-player', 'Steam Achievements', 'Steam Cloud']",6.99,372940,FIVE-BN GAMES,2015
Action,Jet Racing Extreme,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",3.99,385270,Real Dynamics,2015
Action,Environmental Station Alpha Soundtrack,"['Single-player', 'Downloadable Content']",2.99,384720,"Roope Mäkinen,Arvi Teikari",2015
Action,Tachyon Project,"['Single-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,385860,Eclipse Games,2015
Action,Amygdala,"['Single-player', 'Steam Achievements', 'Full controller support']",9.99,369060,MachineSpirit,2015
Action,Assault Corps 2,"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Cross-Platform Multiplayer']",2.99,376120,AOS GAME,2015
Adventure,MechaNika,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",3.99,384680,Mango Protocol,2015
Action,Luckslinger,"['Single-player', 'Steam Achievements', 'Full controller support']",9.99,358810,Duckbridge,2015
Action,HIS - [J7W1] Dude Pack,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",19.99,369511,GameUS Inc.,2015
Action,Luckslinger Soundtrack,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",3.99,386500,Duckbridge,2015
Adventure,Sylvio Original Soundtrack,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",4.99,386890,Stroboskop,2015
Action,Badland Bandits,"['Multi-player', 'Steam Achievements', 'Steam Trading Cards']",Free,378480,Wild Wolf Std,2015
Simulation,Train Simulator: D&amp;RGW SD9 Loco Add-On,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",19.99,325951,Dovetail Games,2015
Action,Badland Bandits - Ultimate Edition,"['Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards']",19.99,382151,Wild Wolf Std,2015
Action,Ninjahtic Mind Tricks,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",1.99,387880,Blaze Epic,2015
Strategy,Legions of Steel,"['Single-player', 'Multi-player', 'Steam Achievements']",19.99,312440,Studio Nyx,2015
Adventure,Atonement: Scourge of Time,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",8.99,385070,Astronomic Games,2015
Simulation,Karma,"['Single-player', 'Steam Achievements']",0.99,381130,WnMStudio,2015
Action,DGU: Death God University,"['Single-player', 'Full controller support', 'Steam Cloud']",9.99,352850,DSK Studios Pvt. Ltd,2015
Adventure,Caves of Qud,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Leaderboards', 'Includes level editor']",9.99,333640,Freehold Games,2015
